"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"I will not [[even]] [[make]] any more [[comments]] about this movie.","I will not [[yet]] [[deliver]] any more [[remarks]] about this movie.",0.048686087131500244,0.286638081073761,0,0,0,6,"Failed"
"[[Great]] underrated movie [[great]] [[action]] good actors and a [[wonderful]] story line.","[[Splendid]] underrated movie [[excellent]] [[efforts]] good actors and a [[sublime]] story line.",0.003721296787261963,0.007241964340209961,1,1,1,67,"Failed"
"[[Summer]] Phoenix did a [[great]] performance where you really feel what she's not able to feel and you just cannot [[understand]] what she has on her mind.","[[Hsia]] Phoenix did a [[prodigious]] performance where you really feel what she's not able to feel and you just cannot [[understands]] what she has on her mind.",0.0026742219924926758,0.00928497314453125,1,1,1,13,"Failed"
"[[Brilliant]] and moving performances by Tom Courtenay and [[Peter]] Finch.","[[Resplendent]] and moving performances by Tom Courtenay and [[Peters]] Finch.",0.00596308708190918,0.008291304111480713,1,1,1,11,"Failed"
"The [[characters]] are unlikeable and the [[script]] is [[awful]].It's a [[waste]] of the talents of Deneuve and Auteuil.","The [[hallmarks]] are unlikeable and the [[screenplay]] is [[dreadful]].It's a [[squandering]] of the talents of Deneuve and Auteuil.",0.0026093125343322754,0.006646394729614258,0,0,0,21,"Failed"
"As I said the idea itself was great and it had plenty potential.","As I said the idea itself was great and it had plenty potential.",0.7387459874153137,0.7387459874153137,1,1,0,1,"Skipped"
"with very [[little]] screen time and money, Dan Katzir manages to do so much.","with very [[scant]] screen time and money, Dan Katzir manages to do so much.",0.010229110717773438,0.021546244621276855,1,1,1,5,"Failed"
"Ten [[minutes]] of people spewing gallons of pink vomit.Recurring scenes of [[enormous]] [[piles]] of [[dog]] excrement - need one say more?","Ten [[mins]] of people spewing gallons of pink vomit.Recurring scenes of [[formidable]] [[batteries]] of [[pooch]] excrement - need one say more?",0.01261228322982788,0.39288151264190674,0,0,0,41,"Failed"
"Once in a while you [[get]] [[amazed]] over how [[BAD]] a film can be, and how in the [[world]] anybody could raise money to make this kind of crap.","Once in a while you [[got]] [[appalled]] over how [[UNFAVORABLE]] a film can be, and how in the [[globe]] anybody could raise money to make this kind of crap.",0.005144715309143066,0.06589317321777344,0,0,0,28,"Failed"
"The creators of south park in their own [[film]] here, this is a [[brilliant]] [[film]] with a [[huge]] entertainment factor.","The creators of south park in their own [[films]] here, this is a [[lustrous]] [[cinematic]] with a [[large]] entertainment factor.",0.002820611000061035,0.015147089958190918,1,1,1,42,"Failed"
"This [[movie]] goes beyond just being [[bad]], it is [[definitively]] the [[worst]] movie I have ever seen in my entire life.","This [[movies]] goes beyond just being [[amiss]], it is [[certainly]] the [[worse]] movie I have ever seen in my entire life.",0.003624856472015381,0.009688615798950195,0,0,0,23,"Failed"
"This true story of Carlson's Raiders is more of a Army training film than anything else.","This true story of Carlson's Raiders is more of a Army training film than anything else.",0.9925037026405334,0.9925037026405334,1,1,0,1,"Skipped"
"This piece of crap, [[since]] I can't call it a movie, can be [[summed]] up by the following.","This piece of crap, [[because]] I can't call it a movie, can be [[amounted]] up by the following.",0.008847296237945557,0.025483369827270508,0,0,0,12,"Failed"
"As [[usual]], Sean Connery does a [[great]] [[job]].Lawrence Fishburn is good, but I have a hard time not seeing him as [[Ike]] Turner.","As [[normal]], Sean Connery does a [[prodigious]] [[employment]].Lawrence Fishburn is good, but I have a hard time not seeing him as [[Lke]] Turner.",0.003239452838897705,0.20222878456115723,1,1,1,30,"Failed"
"This [[movie]] is terrible but it has some good [[effects]].","This [[cinematographic]] is terrible but it has some good [[effect]].",0.019139528274536133,0.19860374927520752,0,0,0,9,"Failed"
"As far as horror flicks [[go]], this one is pretty [[darn]] good.","As far as horror flicks [[going]], this one is pretty [[geez]] good.",0.00984501838684082,0.034222185611724854,1,1,1,5,"Failed"
"That's about the only redeeming quality in a [[movie]] that [[otherwise]] [[insults]] the viewer's intelligence by [[losing]] track of time, plot, and reason for being produced.","That's about the only redeeming quality in a [[films]] that [[alternatively]] [[slurs]] the viewer's intelligence by [[loses]] track of time, plot, and reason for being produced.",0.009388506412506104,0.0194394588470459,0,0,0,17,"Failed"
"[[Man]], this [[would]] have been a bad episode of the original series.","[[Males]], this [[could]] have been a bad episode of the original series.",0.0029547810554504395,0.019324064254760742,0,0,0,10,"Failed"
"[[Similar]] [[story]] line, [[done]] many times before, and this was no improvement.","[[Analogous]] [[history]] line, [[performed]] many times before, and this was no improvement.",0.006739556789398193,0.033306777477264404,0,0,0,16,"Failed"
"To me, the [[final]] scene, in which Harris [[responds]] to the press corp, is worthy of viewing this intelligent and timeless [[slice]] of politics([[especially]] the campaign phase).","To me, the [[latter]] scene, in which Harris [[replying]] to the press corp, is worthy of viewing this intelligent and timeless [[cut]] of politics([[principally]] the campaign phase).",0.0022971034049987793,0.014322400093078613,1,1,1,25,"Failed"
"This was one of the [[worst]] movies I have ever seen!","This was one of the [[hardest]] movies I have ever seen!",0.005203068256378174,0.982613205909729,0,1,0,3,"Successful"
"Brian De Palma's undeniable virtuosity can't really camouflage the fact that his plot here is a thinly disguised ""[[Psycho]]"" carbon [[copy]], but he does [[provide]] a [[genuinely]] terrifying climax.","Brian De Palma's undeniable virtuosity can't really camouflage the fact that his plot here is a thinly disguised ""[[Psychopathic]]"" carbon [[copies]], but he does [[delivers]] a [[actually]] terrifying climax.",0.009189486503601074,0.23005354404449463,1,1,1,36,"Failed"
"[[First]] Off Acting Is [[So]] Terrible Except [[For]] The Actor [[Who]] Plays Spencer.","[[Firstly]] Off Acting Is [[Consequently]] Terrible Except [[Per]] The Actor [[Whom]] Plays Spencer.",0.003308892250061035,0.01673656702041626,0,0,0,14,"Failed"
"[[Definitely]] not worth the rental, but if you catch it on cable, you'll be pleasantly [[surprised]] by the cameos--Iman's appearance is especially self-deprecating.","[[Admittedly]] not worth the rental, but if you catch it on cable, you'll be pleasantly [[stunned]] by the cameos--Iman's appearance is especially self-deprecating.",0.005695164203643799,0.7238844037055969,0,1,0,25,"Successful"
"Since cats have nine lives, I'll give you nine reasons to see this movie:* The kittens Berlioz and Toulouse playing the piano together (so unbelievably cute!","Since cats have nine lives, I'll give you nine reasons to see this movie:* The kittens Berlioz and Toulouse playing the piano together (so unbelievably cute!",0.9604486227035522,0.9604486227035522,0,0,1,1,"Skipped"
"[[Excellent]] documentary that [[still]] manages to [[shock]] and enlighten.","[[Admirable]] documentary that [[however]] manages to [[shocked]] and enlighten.",0.002196967601776123,0.013650357723236084,1,1,1,28,"Failed"
"The [[movie]] is not as [[funny]] as the director's preceding (and only other) movie, Shanghai Noon.","The [[kino]] is not as [[hilarious]] as the director's preceding (and only other) movie, Shanghai Noon.",0.17001277208328247,0.6531285047531128,0,1,0,14,"Successful"
"[[Anyone]] who does not [[find]] this [[movie]] [[funny]], does not understand simple comedy.","[[Nobody]] who does not [[unearthed]] this [[film]] [[droll]], does not understand simple comedy.",0.004228770732879639,0.020856082439422607,1,1,1,16,"Failed"
"[[Based]] on the true [[story]] of the FBIs [[hunt]] for those who were responsible for the bombing of the World Trade [[Center]] Building.","[[Predicated]] on the true [[histories]] of the FBIs [[chasing]] for those who were responsible for the bombing of the World Trade [[Centering]] Building.",0.017324209213256836,0.0707472562789917,1,1,1,16,"Failed"
"Thomas Edison had no other [[reason]] to [[make]] this film except to show that film can capture the electrocution of an innocent elephant.","Thomas Edison had no other [[motif]] to [[deliver]] this film except to show that film can capture the electrocution of an innocent elephant.",0.38921070098876953,0.538695752620697,0,1,0,14,"Successful"
"I [[gave]] Timecop a [[perfect]] 10, I gave this 1It's [[story]] is very boring, and it has only little to do with the original Timecop.","I [[delivered]] Timecop a [[flawless]] 10, I gave this 1It's [[history]] is very boring, and it has only little to do with the original Timecop.",0.03757822513580322,0.5542383193969727,0,1,0,22,"Successful"
"THis was a [[hilarious]] [[movie]] and I would see it again and again.","THis was a [[comical]] [[movies]] and I would see it again and again.",0.0032834410667419434,0.0036493539810180664,1,1,1,9,"Failed"
"[[Hard]] up, No proper jobs going down at the pit, why not rent your kids!","[[Dur]] up, No proper jobs going down at the pit, why not rent your kids!",0.07577294111251831,0.7958558797836304,0,1,0,9,"Successful"
"[[Sorry]], [[gave]] it a 1, which is the [[rating]] I [[give]] to movies on which I walk out or fall asleep.","[[Apologies]], [[supplied]] it a 1, which is the [[punctuation]] I [[confer]] to movies on which I walk out or fall asleep.",0.0165826678276062,0.16648268699645996,0,0,0,20,"Failed"
"I was talked into watching this movie by a friend who blubbered on about what a cute story this was.","I was talked into watching this movie by a friend who blubbered on about what a cute story this was.",0.6071127653121948,0.6071127653121948,1,1,0,1,"Skipped"
"From a military historian's [[standpoint]], [[nearly]] everything in this movie is historically [[accurate]].","From a military historian's [[viewpoint]], [[roughly]] everything in this movie is historically [[accuracy]].",0.007428467273712158,0.22520124912261963,1,1,1,23,"Failed"
"The [[DVD]] [[release]] of this superior [[made]] for [[TV]] BBC drama is a more than welcome addition to my collection.","The [[DVDS]] [[liberate]] of this superior [[introduced]] for [[TELEVISIONS]] BBC drama is a more than welcome addition to my collection.",0.003032863140106201,0.004536092281341553,1,1,1,16,"Failed"
"If you [[thought]] ""ROSEMARY'S [[BABY]]"" was bad, this one isn't [[much]] better.","If you [[thinks]] ""ROSEMARY'S [[HONEY]]"" was bad, this one isn't [[very]] better.",0.02372080087661743,0.06303882598876953,0,0,0,16,"Failed"
"Because it's late and i'm running short on vocabulary, i will describe this film as ""[[beautiful]] and heartbreaking,"" begging the forgiveness of those who cringe at such cliches.","Because it's late and i'm running short on vocabulary, i will describe this film as ""[[exquisite]] and heartbreaking,"" begging the forgiveness of those who cringe at such cliches.",0.05123341083526611,0.5692622661590576,1,0,1,12,"Successful"
"This has an interesting, albeit somewhat fanciful sci-fi [[plot]], but it's wasted with [[poor]] [[direction]] and shlocky [[special]] effects.","This has an interesting, albeit somewhat fanciful sci-fi [[intrigue]], but it's wasted with [[pauper]] [[orientation]] and shlocky [[particular]] effects.",0.0058917999267578125,0.14908480644226074,0,0,0,19,"Failed"
"A very well directed version of [[Eric]] Bogosian's [[stage]] play.","A very well directed version of [[Erick]] Bogosian's [[phase]] play.",0.002975761890411377,0.003751218318939209,1,1,1,4,"Failed"
"I don't know why I like this movie so well, but I never [[get]] [[tired]] of [[watching]] it.","I don't know why I like this movie so well, but I never [[gets]] [[knackered]] of [[staring]] it.",0.008583247661590576,0.03469383716583252,1,1,1,11,"Failed"
"A movie you start watching as a late night cable porn....","A movie you start watching as a late night cable porn....",0.918071448802948,0.918071448802948,0,0,1,1,"Skipped"
"The bottom [[line]] is: if you come looking for a sci-fi thriller/[[horror]] film, The Matrix is what you'll like.","The bottom [[linea]] is: if you come looking for a sci-fi thriller/[[abomination]] film, The Matrix is what you'll like.",0.4002622961997986,0.6521998643875122,1,0,1,7,"Successful"
"Ok I will sum up this [[movie]]... A bunch of [[skanky]] British [[women]] have some disease that [[basically]] is turning them into zombies.","Ok I will sum up this [[movies]]... A bunch of [[vulgar]] British [[daughters]] have some disease that [[fundamentally]] is turning them into zombies.",0.004779636859893799,0.007286489009857178,0,0,0,21,"Failed"
"Complete entertainment![[Although]] there are many strange [[things]] in the movie that the fairy [[tale]] itself doesn't have them including the autumn characters (mother and [[daughter]]) the general concept rocks.","Complete entertainment![[Despite]] there are many strange [[items]] in the movie that the fairy [[story]] itself doesn't have them including the autumn characters (mother and [[fille]]) the general concept rocks.",0.003265976905822754,0.014862298965454102,1,1,1,20,"Failed"
"The one-liners [[fly]] so [[fast]] in this [[movie]] that you can watch it over and over and [[still]] catch new ones.By far one of the best of this genre.","The one-liners [[flying]] so [[expeditiously]] in this [[films]] that you can watch it over and over and [[yet]] catch new ones.By far one of the best of this genre.",0.0022942423820495605,0.005461752414703369,1,1,1,27,"Failed"
"I did not like this [[film]] at all: The [[scenario]] is boring - and after a while, its primitive predictability [[really]] [[gets]] on your nerves.","I did not like this [[cinematography]] at all: The [[screenplay]] is boring - and after a while, its primitive predictability [[genuinely]] [[obtains]] on your nerves.",0.010707855224609375,0.1597825288772583,0,0,0,20,"Failed"
"A [[kinda]] remake of [[PLANES]] TRAINS AND [[AUTOMOBILES]] in a [[lot]] of ways.","A [[sorta]] remake of [[AIRLINER]] TRAINS AND [[AUTOS]] in a [[lots]] of ways.",0.004813730716705322,0.07095474004745483,1,1,1,25,"Failed"
"does [[anybody]] know why this [[movie]] is called the couch trip?","does [[somebody]] know why this [[movies]] is called the couch trip?",0.12541037797927856,0.2089017629623413,1,1,1,12,"Failed"
"Don't [[waste]] your [[time]] and [[money]] on it.It's not quite as bad as ""Adrenalin"", by the same director but that's not [[saying]] much.","Don't [[wastes]] your [[period]] and [[moneys]] on it.It's not quite as bad as ""Adrenalin"", by the same director but that's not [[arguing]] much.",0.0153617262840271,0.10927516222000122,0,0,0,12,"Failed"
"I was particularly moved by the understated [[courage]] and integrity of l'Anglaise, in this beautifully acted, intellectually and visually [[compelling]] film.[[Thank]] you so much, [[Monsieur]] le directeur Rohmer.","I was particularly moved by the understated [[gallantry]] and integrity of l'Anglaise, in this beautifully acted, intellectually and visually [[conclusive]] film.[[Thanks]] you so much, [[Gentleman]] le directeur Rohmer.",0.004922926425933838,0.006787896156311035,1,1,1,48,"Failed"
"Read the [[book]], forget the [[movie]]!","Read the [[books]], forget the [[movies]]!",0.014696061611175537,0.09920358657836914,0,0,0,6,"Failed"
"[[Annoying]], static comedy with a painfully miscast Peter [[Sellers]] as a smarmy, self-centered Casanova who always has his way with the ladies.","[[Vexing]], static comedy with a painfully miscast Peter [[Salesperson]] as a smarmy, self-centered Casanova who always has his way with the ladies.",0.0036274194717407227,0.02373325824737549,0,0,0,24,"Failed"
"This is a [[great]] [[movie]].Too bad it is not available on [[home]] video.","This is a [[marvellous]] [[movies]].Too bad it is not available on [[homes]] video.",0.004467010498046875,0.031556546688079834,1,1,1,20,"Failed"
"After a [[big]] [[tip]] of the [[hat]] to Spinal Tap, this [[movie]] is hilarious.","After a [[prodigious]] [[tipping]] of the [[hats]] to Spinal Tap, this [[kino]] is hilarious.",0.004155337810516357,0.014192581176757812,1,1,1,33,"Failed"
"This [[movie]] is [[specially]] for [[children]] and I [[think]] they will enjoy the movie.","This [[flick]] is [[particularly]] for [[child]] and I [[ideas]] they will enjoy the movie.",0.004873394966125488,0.008801043033599854,1,1,1,20,"Failed"
"this [[movie]], while it [[could]] be considered an alright attempt at comedy, is not what the previews made it out to be.","this [[cinema]], while it [[wo]] be considered an alright attempt at comedy, is not what the previews made it out to be.",0.08323395252227783,0.7116451859474182,0,1,0,10,"Successful"
"I would love to have that two hours of my life back.","I would love to have that two hours of my life back.",0.8845638036727905,0.8845638036727905,1,1,0,1,"Skipped"
"Very [[intelligent]] language usage of Ali, which you musn't miss!In one word: (eeh sentence...) Wicked, so keep it real and pass it on!","Very [[crafty]] language usage of Ali, which you musn't miss!In one word: (eeh sentence...) Wicked, so keep it real and pass it on!",0.018765628337860107,0.7626784443855286,1,0,1,9,"Successful"
"scarlet coat [[like]] most revolution flicks [[wasnt]] well received but is nears perfection in the art of movie making.","scarlet coat [[iike]] most revolution flicks [[doesnt]] well received but is nears perfection in the art of movie making.",0.09898579120635986,0.6861381530761719,1,0,1,16,"Successful"
"What a [[strange]] [[atmosphere]] is being created in the streets and on the [[Golden]] [[Gate]] Bridge of San Francisco in this exciting action picture.","What a [[bizarre]] [[atmospheric]] is being created in the streets and on the [[Dore]] [[Stargate]] Bridge of San Francisco in this exciting action picture.",0.0017647743225097656,0.004840433597564697,1,1,1,15,"Failed"
"Agreeable ""Boy's Own Paper"" [[nonsense]] with a sprightly performance from Cushing, some amusing rubber monsters, colourful jungle sets, & the ever-welcome appearance of Caroline Munro in animal skins.","Agreeable ""Boy's Own Paper"" [[bullshit]] with a sprightly performance from Cushing, some amusing rubber monsters, colourful jungle sets, & the ever-welcome appearance of Caroline Munro in animal skins.",0.21963953971862793,0.6886537075042725,1,0,1,8,"Successful"
"A [[wonderful]] [[story]] about the [[consequences]] of obsessive love with the [[beautiful]] romantic back streets of Paris as its location.","A [[wondrous]] [[stories]] about the [[repercussions]] of obsessive love with the [[wondrous]] romantic back streets of Paris as its location.",0.005058228969573975,0.07678467035293579,1,1,1,59,"Failed"
"1st watched 8/31/1996 - (Dir-Tim Robbins): Very thought [[provoking]] and very well done movie on the subject of the [[death]] penalty.[[Deserved]] more [[recognition]] and publicity than it received.","1st watched 8/31/1996 - (Dir-Tim Robbins): Very thought [[causing]] and very well done movie on the subject of the [[decease]] penalty.[[Deserves]] more [[recognize]] and publicity than it received.",0.010792195796966553,0.016381680965423584,1,1,1,20,"Failed"
"Sickening exploitation trash plays like a bad (and reverse) ""[[Death]] Wish"" ripoff - but the [[ugly]] and untalented Tamerlis makes [[Charles]] Bronson [[look]] like Al Pacino with her performance.","Sickening exploitation trash plays like a bad (and reverse) ""[[Deaths]] Wish"" ripoff - but the [[grisly]] and untalented Tamerlis makes [[Charl]] Bronson [[peek]] like Al Pacino with her performance.",0.015436947345733643,0.16541039943695068,0,0,0,22,"Failed"
"I admit it's very silly, but I've practically memorized the [[damn]] thing!","I admit it's very silly, but I've practically memorized the [[dammit]] thing!",0.3644060492515564,0.5942902565002441,1,0,1,4,"Successful"
"what was the quote by archbishop tutu at the end of the film about a person's past?","what was the quote by archbishop tutu at the end of the film about a person's past?",0.8643699884414673,0.8643699884414673,0,0,1,1,"Skipped"
"very [[badly]] [[made]] film, the action/violence scenes are ridiculous.","very [[sorely]] [[accomplished]] film, the action/violence scenes are ridiculous.",0.0031508803367614746,0.7540295720100403,0,1,0,5,"Successful"
"[[mature]] [[intelligent]] and highly charged melodrama unbelivebly [[filmed]] in China in 1948.","[[adult]] [[smarts]] and highly charged melodrama unbelivebly [[shot]] in China in 1948.",0.02879124879837036,0.6459370851516724,1,0,1,27,"Successful"
"This [[short]] [[deals]] with a severely critical writing teacher whose undiplomatic criticism extends into his everyday life.","This [[terse]] [[deal]] with a severely critical writing teacher whose undiplomatic criticism extends into his everyday life.",0.021499454975128174,0.8215878009796143,1,0,1,4,"Successful"
"This [[film]] [[brought]] back a lot of good [[memories]] and really works to give a good buzz.","This [[movies]] [[tabled]] back a lot of good [[memory]] and really works to give a good buzz.",0.002787172794342041,0.7300134897232056,1,0,1,13,"Successful"
"My [[favorite]] [[part]] of this film was the old man's attempt to cure his neighbor's ills by putting the [[strong]] medicine in his bath.","My [[favored]] [[party]] of this film was the old man's attempt to cure his neighbor's ills by putting the [[forceful]] medicine in his bath.",0.06014657020568848,0.7681497931480408,1,0,1,10,"Successful"
"It may be [[difficult]] to [[believe]], but the [[basic]] plot of this abysmal flick has been lifted from Hitchcock's perennial classic, ""[[Vertigo]]"".","It may be [[tricky]] to [[think]], but the [[fundamental]] plot of this abysmal flick has been lifted from Hitchcock's perennial classic, ""[[Dizziness]]"".",0.007988274097442627,0.03848540782928467,0,0,0,14,"Failed"
"There are very few movies that are so [[funny]] as this one.","There are very few movies that are so [[comical]] as this one.",0.003432154655456543,0.5192981958389282,1,0,1,5,"Successful"
"[[Although]] Twenty Minutes of [[Love]] is a [[harmless]] [[attempt]] at an early comedy, it was difficult to follow and the film quality was not very good.","[[Though]] Twenty Minutes of [[Iove]] is a [[benign]] [[strive]] at an early comedy, it was difficult to follow and the film quality was not very good.",0.014630436897277832,0.06600737571716309,0,0,0,29,"Failed"
"I [[find]] myself [[comparing]] all stand-up [[acts]] to this one performance now.","I [[unearthed]] myself [[compared]] all stand-up [[act]] to this one performance now.",0.0411641001701355,0.563988208770752,1,0,1,9,"Successful"
"This [[documentary]] is such a [[wonderful]] example of what an entertaining and [[amazing]] experience a [[documentary]] can be, if done so well as this.","This [[documentation]] is such a [[delightful]] example of what an entertaining and [[unbelievable]] experience a [[documentaries]] can be, if done so well as this.",0.0032245516777038574,0.018380284309387207,1,1,1,45,"Failed"
"As so [[many]] others have written, this is a [[wonderful]] documentary.","As so [[innumerable]] others have written, this is a [[excellent]] documentary.",0.004526078701019287,0.007786095142364502,1,1,1,30,"Failed"
"If you [[like]] [[Pauly]] Shore, you'll [[love]] Son in [[Law]].If you hate Pauly Shore, then, well...I liked it!","If you [[fond]] [[Paulo]] Shore, you'll [[adores]] Son in [[Laws]].If you hate Pauly Shore, then, well...I liked it!",0.009805023670196533,0.019175231456756592,1,1,1,23,"Failed"
"This [[movie]] will [[always]] be a Broadway and [[Movie]] classic, as long as there are still people who [[sing]], dance, and act.","This [[kino]] will [[permanently]] be a Broadway and [[Kino]] classic, as long as there are still people who [[sings]], dance, and act.",0.003104090690612793,0.07396870851516724,1,1,1,19,"Failed"
"[[In]] the process of boring you with the wordy, rambling storyline and the complete absence of character development, it manages to enforce a few negative black stereotypes out there.","[[For]] the process of boring you with the wordy, rambling storyline and the complete absence of character development, it manages to enforce a few negative black stereotypes out there.",0.4015670418739319,0.5036009550094604,0,1,0,9,"Successful"
"What a script, what a story, what a [[mess]]!","What a script, what a story, what a [[chaos]]!",0.006676852703094482,0.3404383659362793,0,0,0,5,"Failed"
"Well this was the WWF's last [[pay]] per [[view]] [[event]] of the [[millennium]] and it ended the year and millennium right.","Well this was the WWF's last [[remuneration]] per [[views]] [[phenomena]] of the [[millenium]] and it ended the year and millennium right.",0.08342862129211426,0.3651324510574341,1,1,1,23,"Failed"
"[[While]] the romance in this film is an [[important]] aspect, it is [[largely]] about the role of responsibility and [[duty]] in modern Indian.","[[Despite]] the romance in this film is an [[notable]] aspect, it is [[widely]] about the role of responsibility and [[responsibility]] in modern Indian.",0.005173981189727783,0.4577600359916687,1,1,1,51,"Failed"
"Ming The [[Merciless]] does a little Bardwork and a [[movie]] most foul!","Ming The [[Implacable]] does a little Bardwork and a [[flick]] most foul!",0.025466620922088623,0.5224453210830688,0,1,0,18,"Successful"
"i don't care if you'd like my comment or no but i think that you who write that the movie isn't good.","i don't care if you'd like my comment or no but i think that you who write that the movie isn't good.",0.5019991397857666,0.5019991397857666,0,0,1,1,"Skipped"
"THE SEVENTH SIGN has a great opening hook as the Israeli defence force come across a terrorist base .","THE SEVENTH SIGN has a great opening hook as the Israeli defence force come across a terrorist base .",0.9615883231163025,0.9615883231163025,1,1,0,1,"Skipped"
"The [[Claude]] Lelouch's movie is a pretty good moment of cinema.","The [[Claudius]] Lelouch's movie is a pretty good moment of cinema.",0.0026336312294006348,0.002732515335083008,1,1,1,3,"Failed"
"I [[always]] [[enjoy]] this [[movie]] when it [[shows]] up on TV.","I [[incessantly]] [[enjoys]] this [[movies]] when it [[showcase]] up on TV.",0.013010859489440918,0.043710291385650635,1,1,1,35,"Failed"
"[[loved]] the [[story]] of a guy that tries to get his girl back....","[[liked]] the [[narratives]] of a guy that tries to get his girl back....",0.00619274377822876,0.5853559970855713,1,0,1,11,"Successful"
"[[Excruciatingly]] slow-paced, over-scripted black [[comedy]] with a too-clever premise and [[bad]] acting.","[[Terrifyingly]] slow-paced, over-scripted black [[humour]] with a too-clever premise and [[unfavourable]] acting.",0.0024912357330322266,0.044497787952423096,0,0,0,27,"Failed"
"I [[generally]] [[love]] SRK as a villain (how can you not?","I [[routinely]] [[loves]] SRK as a villain (how can you not?",0.16341078281402588,0.6030451655387878,1,0,1,16,"Successful"
"one of the [[worst]] [[excuses]] for an irish accents i've heard.","one of the [[meanest]] [[excuse]] for an irish accents i've heard.",0.027336835861206055,0.6108970642089844,0,1,0,5,"Successful"
"Jamie Foxx is fun but this movie has been done before.","Jamie Foxx is fun but this movie has been done before.",0.7640107870101929,0.7640107870101929,1,1,0,1,"Skipped"
"I wasn`t [[expecting]] much with HARLEM [[NIGHTS]] but I wasn`t [[expecting]] it to be as bad as it was .","I wasn`t [[waiting]] much with HARLEM [[EVENINGS]] but I wasn`t [[await]] it to be as bad as it was .",0.01650714874267578,0.09936606884002686,0,0,0,11,"Failed"
"A [[fascinating]] [[look]] at the [[relationship]] of a [[single]] father in 1998 and a single mother in 1881, tied together by a time-traveling teenager.","A [[intriguing]] [[glance]] at the [[relation]] of a [[sole]] father in 1998 and a single mother in 1881, tied together by a time-traveling teenager.",0.006958484649658203,0.09678590297698975,1,1,1,22,"Failed"
"[[When]] you go at an open air [[cinema]] under the Greek summer night you [[usually]] don't care what the movie is!","[[Whenever]] you go at an open air [[films]] under the Greek summer night you [[generally]] don't care what the movie is!",0.33678680658340454,0.5461142063140869,0,1,0,34,"Successful"
"Playwright John Osborne's ([[Look]] Back in Anger, The Entertainer) dramatisation of Oscar Wilde's only novel [[positively]] revels in the homosexual [[subtext]] of the [[original]], perhaps too much so.","Playwright John Osborne's ([[Gaze]] Back in Anger, The Entertainer) dramatisation of Oscar Wilde's only novel [[favourably]] revels in the homosexual [[connotation]] of the [[upfront]], perhaps too much so.",0.03137326240539551,0.6340670585632324,1,0,1,14,"Successful"
"I couldn't stop laughing, I caught this again on late night TV.","I couldn't stop laughing, I caught this again on late night TV.",0.9202670454978943,0.9202670454978943,1,1,0,1,"Skipped"
"The most [[stupid]] of Seagal's movies I've ever seen.","The most [[imbecile]] of Seagal's movies I've ever seen.",0.00554347038269043,0.909400463104248,0,1,0,9,"Successful"
"[[twenty]] [[years]] [[later]], this movie still [[remains]] as entertaining as when you first watched it.","[[twentieth]] [[olds]] [[afterward]], this movie still [[remained]] as entertaining as when you first watched it.",0.0034397244453430176,0.03807336091995239,1,1,1,7,"Failed"
"i've watched this [[movie]] (movie?","i've watched this [[flick]] (movie?",0.3786064386367798,0.6768758893013,0,1,0,6,"Successful"
"Ignoring Rocky 3, this is easily Hulk Hogan's best film, and it [[still]] rates as one of the worst films ever.","Ignoring Rocky 3, this is easily Hulk Hogan's best film, and it [[however]] rates as one of the worst films ever.",0.08347856998443604,0.7545756101608276,0,1,0,6,"Successful"
