"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"THis movie [[shows]] us once again, how [[genius]] the Japanese directors are and were.This [[movie]] could be seen as a [[sort]] of a ""Silent - Movie Tetsuo"".","THis movie [[demonstrates]] us once again, how [[prodigy]] the Japanese directors are and were.This [[filmmaking]] could be seen as a [[sorts]] of a ""Silent - Movie Tetsuo"".",0.003283202648162842,0.5987005233764648,1,0,1,44,"Successful"
"while watching this piece of crap!","while watching this piece of crap!",0.0356786847114563,0.0356786847114563,0,0,0,2,"Failed"
"i [[really]] [[wanted]] this to be good as i am from Liverpool where it is set but it [[truly]] [[awful]].","i [[truthfully]] [[want]] this to be good as i am from Liverpool where it is set but it [[genuinely]] [[gruesome]].",0.0034439563751220703,0.2028418779373169,0,0,0,23,"Failed"
"Hartley on low-key form: Martin Donovan, born to play [[Jesus]], [[comes]] as Messiah to millenial Manhatten; P.J. Harvey is [[excellent]] as sidekick Magdelena.","Hartley on low-key form: Martin Donovan, born to play [[Goddammit]], [[arises]] as Messiah to millenial Manhatten; P.J. Harvey is [[admirable]] as sidekick Magdelena.",0.10461640357971191,0.6248379945755005,1,0,1,30,"Successful"
"The Book of Life was rather like a [[short]] snack, whetting the appetite for Hartley's next full length movie.","The Book of Life was rather like a [[terse]] snack, whetting the appetite for Hartley's next full length movie.",0.33435237407684326,0.5081337094306946,1,0,1,3,"Successful"
"This is the [[definitive]] movie version of Hamlet.Branagh [[cuts]] [[nothing]], but there are no wasted moments.","This is the [[final]] movie version of Hamlet.Branagh [[cutting]] [[none]], but there are no wasted moments.",0.007330656051635742,0.16652894020080566,1,1,1,16,"Failed"
"[[Brilliant]] kung-fu scenes, [[loads]] of melodrama, [[peculiar]] footwear symbolism and an [[unhappy]] (?) end makes Barefoot Kid an unforgettable film.","[[Glorious]] kung-fu scenes, [[burden]] of melodrama, [[odd]] footwear symbolism and an [[pitiful]] (?) end makes Barefoot Kid an unforgettable film.",0.0028859376907348633,0.037440478801727295,1,1,1,46,"Failed"
"I [[thought]] of this [[movie]] when i watched pluto nash...why.","I [[think]] of this [[film]] when i watched pluto nash...why.",0.19468361139297485,0.29389214515686035,0,0,0,11,"Failed"
"This is a superb game for the N64 with superb graphics and a great one-player story-line and [[even]] [[better]] multi-player game [[best]] [[played]] with 4 people.","This is a superb game for the N64 with superb graphics and a great one-player story-line and [[yet]] [[optimum]] multi-player game [[bestest]] [[done]] with 4 people.",0.0017047524452209473,0.0025795698165893555,1,1,1,16,"Failed"
"[[For]] [[Anthony]] [[Mann]] the [[Western]] was 'legend'- and 'legend' makes the very best cinema!","[[Onto]] [[Antony]] [[Manni]] the [[Westerner]] was 'legend'- and 'legend' makes the very best cinema!",0.002428114414215088,0.004789531230926514,1,1,1,13,"Failed"
"This movie has been [[promoting]] in everywhere in Spain with a [[huge]] publicity campaign, after watching it, you [[realise]] that [[someone]] has stolen your money.","This movie has been [[favouring]] in everywhere in Spain with a [[large]] publicity campaign, after watching it, you [[recognise]] that [[anybody]] has stolen your money.",0.013294875621795654,0.1807428002357483,0,0,0,63,"Failed"
"It's a good movie if you plan to watch lots of landscapes and animals, like an animal documentary.","It's a good movie if you plan to watch lots of landscapes and animals, like an animal documentary.",0.8890579342842102,0.8890579342842102,1,1,0,1,"Skipped"
"I can't believe this movie has an average rating of 7.0!","I can't believe this movie has an average rating of 7.0!",0.526639461517334,0.526639461517334,1,1,0,1,"Skipped"
"A [[movie]] best [[summed]] up by the scene where a [[victim]] [[simulates]] disembowelment by pulling some poor animal's intestines out from under her T-shirt.Too terrible for words.","A [[cinema]] best [[amounted]] up by the scene where a [[victims]] [[imitates]] disembowelment by pulling some poor animal's intestines out from under her T-shirt.Too terrible for words.",0.0032486915588378906,0.005952119827270508,0,0,0,13,"Failed"
"A really terrible movie, really low-budget, with terrible acting, a convoluted and [[inane]] [[plot]], a [[modest]] reworking of the [[vampire]] tales mixed with modern science.","A really terrible movie, really low-budget, with terrible acting, a convoluted and [[inconsequential]] [[intrigue]], a [[humble]] reworking of the [[bloodsucker]] tales mixed with modern science.",0.0022574663162231445,0.00496983528137207,0,0,0,20,"Failed"
"A [[film]] [[destined]] to be on late-night [[TV]] long after the present instant ""money-makers"" have long been forgotten.","A [[kino]] [[intended]] to be on late-night [[TELEVISION]] long after the present instant ""money-makers"" have long been forgotten.",0.008698642253875732,0.5594675540924072,1,0,1,14,"Successful"
"a [[mesmerizing]] [[film]] that [[certainly]] keeps your attention... Ben Daniels is [[fascinating]] (and courageous) to watch.","a [[entrancing]] [[films]] that [[probably]] keeps your attention... Ben Daniels is [[exciting]] (and courageous) to watch.",0.002895057201385498,0.015560567378997803,1,1,1,34,"Failed"
"This [[movie]] includes one of the [[best]] [[characters]] and dialog that Crispin Glover has ever [[played]].","This [[movies]] includes one of the [[bestest]] [[characteristics]] and dialog that Crispin Glover has ever [[done]].",0.00422435998916626,0.006358802318572998,1,1,1,33,"Failed"
"I don't [[usually]] [[like]] [[TV]] [[movies]], I reckon that if the thing was any good it would make it to Hollywood.","I don't [[routinely]] [[fond]] [[TELEVISIONS]] [[films]], I reckon that if the thing was any good it would make it to Hollywood.",0.11689049005508423,0.26952069997787476,0,0,0,21,"Failed"
"[[When]] a dowdy [[wife]] (Shearer) loses her husband, she [[decides]] to [[completely]] make herself over to win him back.","[[Whenever]] a dowdy [[women]] (Shearer) loses her husband, she [[decided]] to [[altogether]] make herself over to win him back.",0.08135849237442017,0.4772357940673828,1,1,1,19,"Failed"
"A delightful if somewhat predictable TV [[movie]], [[though]] I [[admit]] a little bias -- as far as I'm concered, the more [[Gene]] Wilder in this world the better.","A delightful if somewhat predictable TV [[flick]], [[if]] I [[recognise]] a little bias -- as far as I'm concered, the more [[Genes]] Wilder in this world the better.",0.003468930721282959,0.004652559757232666,1,1,1,29,"Failed"
"This [[norwegian]] [[movie]] is so [[crap]], the [[actors]] can not act cause they seems to be reading from a book and the story is so (wannabe) hollywood.","This [[norway]] [[cinematography]] is so [[goddamnit]], the [[protagonists]] can not act cause they seems to be reading from a book and the story is so (wannabe) hollywood.",0.005478024482727051,0.052721381187438965,0,0,0,24,"Failed"
"[[Outrageously]] [[trashy]] karate/[[horror]] thriller with loads of graphically gory violence and gratuitous nudity, and a [[thoroughly]] preposterous and bizarre ""plot"".","[[Shockingly]] [[vulgar]] karate/[[terror]] thriller with loads of graphically gory violence and gratuitous nudity, and a [[meticulously]] preposterous and bizarre ""plot"".",0.009840667247772217,0.153802752494812,0,0,0,19,"Failed"
"Everything I can say, is that it's one of the [[best]] documentary [[movies]] of the [[ocean]] ever [[seen]].","Everything I can say, is that it's one of the [[nicest]] documentary [[kino]] of the [[oceans]] ever [[noticed]].",0.003963649272918701,0.010271966457366943,1,1,1,24,"Failed"
"One of the [[best]] (if not the best) Stephen King's screenings.","One of the [[nicest]] (if not the best) Stephen King's screenings.",0.00309908390045166,0.01142728328704834,1,1,1,5,"Failed"
"I have [[seen]] this play [[many]] times, from Olivier to Branagh, and this [[remains]] the one version that [[always]] stands out in my memory.","I have [[noticed]] this play [[multiple]] times, from Olivier to Branagh, and this [[remained]] the one version that [[incessantly]] stands out in my memory.",0.0025476813316345215,0.006986081600189209,1,1,1,27,"Failed"
"Long on [[action]] and stunt [[work]], but so short on [[character]] delineation and development that it failed to [[hold]] our interest.","Long on [[actions]] and stunt [[cooperate]], but so short on [[characteristics]] delineation and development that it failed to [[held]] our interest.",0.004756033420562744,0.07860767841339111,0,0,0,20,"Failed"
"I [[enjoyed]] the [[movie]] and Kellie Martins performance [[immensely]].","I [[loved]] the [[flick]] and Kellie Martins performance [[unbelievably]].",0.005937397480010986,0.01478111743927002,1,1,1,30,"Failed"
"I just [[cant]] see what [[everyone]] sees in this movie.","I just [[dunno]] see what [[everybody]] sees in this movie.",0.01601773500442505,0.3163462281227112,0,0,0,12,"Failed"
"I have been learning about the Zodiac for four years now.","I have been learning about the Zodiac for four years now.",0.8790134191513062,0.8790134191513062,1,1,0,1,"Skipped"
"Having [[seen]] Rush live, I'm able to appreciate the awesomeness of this.","Having [[watched]] Rush live, I'm able to appreciate the awesomeness of this.",0.005862593650817871,0.006747543811798096,1,1,1,9,"Failed"
"[[Stumbling]] upon this HBO special late one night, I was absolutely taken by this attractive British ""executive transvestite"".","[[Faltering]] upon this HBO special late one night, I was absolutely taken by this attractive British ""executive transvestite"".",0.013414740562438965,0.03229117393493652,1,1,1,2,"Failed"
"Subject [[Matter]]: Cosmology, Quantum [[Physics]] and [[Stephen]] HawkingSoundtrack: Phillip GlassHave I [[died]] and gone to Heaven?You will be enraptured.","Subject [[Question]]: Cosmology, Quantum [[Physicist]] and [[Stefan]] HawkingSoundtrack: Phillip GlassHave I [[perished]] and gone to Heaven?You will be enraptured.",0.1276315450668335,0.6453853845596313,1,0,1,22,"Successful"
"I [[think]] the [[film]] makes a subtile [[reference]] to rouge of Kieslowski, as the whole [[atmosphere]] gives me a feeling of red.","I [[believing]] the [[cinematography]] makes a subtile [[referencing]] to rouge of Kieslowski, as the whole [[ambience]] gives me a feeling of red.",0.009325563907623291,0.17322111129760742,1,1,1,20,"Failed"
"Smallville episode Justice is the best episode of Smallville !","Smallville episode Justice is the best episode of Smallville !",0.005518436431884766,0.005518436431884766,1,1,1,4,"Failed"
"I [[saw]] this [[picture]] in 1940 for $.","I [[watched]] this [[photograph]] in 1940 for $.",0.09290879964828491,0.4124736785888672,1,1,1,15,"Failed"
"Of course, he did have to [[INVENT]] EVERYTHING about cinematography, film directing, etc.","Of course, he did have to [[REINVENT]] EVERYTHING about cinematography, film directing, etc.",0.14234954118728638,0.803257942199707,1,0,1,5,"Successful"
"if you are dating a [[girl]] that is into wicca!","if you are dating a [[female]] that is into wicca!",0.11325794458389282,0.19481676816940308,1,1,1,13,"Failed"
"Laughs, adventure, a good time, a killer soundtrack, oscar-worthy acting, and [[special]] effects/ animitronics like [[none]] other, what [[else]] [[could]] you want in a movie?","Laughs, adventure, a good time, a killer soundtrack, oscar-worthy acting, and [[peculiar]] effects/ animitronics like [[nothing]] other, what [[otherwise]] [[did]] you want in a movie?",0.0017571449279785156,0.004034876823425293,1,1,1,12,"Failed"
"This is a very [[cool]] [[movie]].The ending of the movie is a [[bit]] more defined than the play's ending, but either way it is [[still]] a good movie.","This is a very [[cooling]] [[film]].The ending of the movie is a [[bite]] more defined than the play's ending, but either way it is [[nevertheless]] a good movie.",0.006088733673095703,0.017729461193084717,1,1,1,18,"Failed"
"One of eastwood's [[best]] [[movies]] after he had [[separated]] himself from the westerns.","One of eastwood's [[nicest]] [[movie]] after he had [[segregated]] himself from the westerns.",0.005818426609039307,0.013239264488220215,1,1,1,12,"Failed"
"Without a doubt, one of Tobe Hoppor's [[best]]!Epic storytellng, [[great]] [[special]] [[effects]], and The Spacegirl (vamp me baby!","Without a doubt, one of Tobe Hoppor's [[bestest]]!Epic storytellng, [[prodigious]] [[specific]] [[repercussions]], and The Spacegirl (vamp me baby!",0.0029917359352111816,0.0061855316162109375,1,1,1,36,"Failed"
"this [[took]] me back to my childhood in the 1950 's so [[corny]] but just fab no one ever [[could]] play FLASH GORDON like [[LARRY]] BUSTER CRABBE, just great.","this [[taken]] me back to my childhood in the 1950 's so [[trite]] but just fab no one ever [[would]] play FLASH GORDON like [[LAR]] BUSTER CRABBE, just great.",0.004103422164916992,0.029897630214691162,1,1,1,16,"Failed"
"This is a bad [[movie]] in the [[traditional]] [[sense]], but taken for what it is meant to be it is [[quite]] good.","This is a bad [[flick]] in the [[classical]] [[sensing]], but taken for what it is meant to be it is [[rather]] good.",0.02156311273574829,0.08484381437301636,1,1,1,24,"Failed"
"Me and a couple of friends went to rent some movies one day, we picked one each and one of us picked Ironheart.","Me and a couple of friends went to rent some movies one day, we picked one each and one of us picked Ironheart.",0.8972669839859009,0.8972669839859009,1,1,0,1,"Skipped"
"I [[hope]] this [[group]] of film-makers never re-unites.","I [[hopes]] this [[groupings]] of film-makers never re-unites.",0.1949048638343811,0.3403329849243164,0,0,0,12,"Failed"
"despite the [[occasionally]] stilted acting and ""seen-it-all-before"" story, this is a [[fairly]] [[compelling]] movie.","despite the [[intermittently]] stilted acting and ""seen-it-all-before"" story, this is a [[relatively]] [[convincing]] movie.",0.01912820339202881,0.11691921949386597,1,1,1,27,"Failed"
"This movie is very [[good]] in term of acting and plot.","This movie is very [[alright]] in term of acting and plot.",0.00846165418624878,0.2598034143447876,1,1,1,7,"Failed"
"THis [[movie]] may be the worst [[movie]] I have ever [[seen]].","THis [[movies]] may be the worst [[movies]] I have ever [[noticed]].",0.005876123905181885,0.016290903091430664,0,0,0,17,"Failed"
"This is [[actually]] one of my favorite films, I would [[recommend]] that [[EVERYONE]] watches it.","This is [[indeed]] one of my favorite films, I would [[recommended]] that [[ANYBODY]] watches it.",0.003346860408782959,0.005055725574493408,1,1,1,23,"Failed"
"This [[film]] is an [[excellent]] teaching [[tool]] as a pre-study of ""To Kill a Mockingbird"".","This [[movie]] is an [[awesome]] teaching [[tools]] as a pre-study of ""To Kill a Mockingbird"".",0.31211113929748535,0.5736186504364014,1,0,1,27,"Successful"
"One of the funniest [[movies]] made in [[recent]] years.","One of the funniest [[cinema]] made in [[lately]] years.",0.0064470767974853516,0.009223997592926025,1,1,1,9,"Failed"
"The [[story]] is [[quite]] [[original]], but the movie is kinda slow building up to the point where they steal the cars.","The [[fairytales]] is [[pretty]] [[initial]], but the movie is kinda slow building up to the point where they steal the cars.",0.04567742347717285,0.6731870174407959,1,0,1,13,"Successful"
"I had [[really]] only been exposed to Olivier's [[dramatic]] performances, and those were [[mostly]] much later [[films]] than *Divorce*.","I had [[truthfully]] only been exposed to Olivier's [[prodigious]] performances, and those were [[basically]] much later [[movies]] than *Divorce*.",0.030760586261749268,0.15494096279144287,1,1,1,20,"Failed"
"This should be [[required]] viewing for all young people.","This should be [[obliged]] viewing for all young people.",0.14414262771606445,0.9557949304580688,1,0,1,5,"Successful"
"[[Although]] it's been [[hailed]] as a comedy-drama I [[found]] ""Crooklyn"" to be [[mostly]] depressing.","[[While]] it's been [[commended]] as a comedy-drama I [[discovered]] ""Crooklyn"" to be [[largely]] depressing.",0.01941239833831787,0.438007116317749,0,0,0,35,"Failed"
"Former brat pack actor and all round pretty boy Rob Lowe stars in a film set in a high security American prison .","Former brat pack actor and all round pretty boy Rob Lowe stars in a film set in a high security American prison .",0.8350717425346375,0.8350717425346375,1,1,0,1,"Skipped"
"You may [[like]] Tim Burton's fantasies, but not in a commercial-like show off lasting 8 minutes.It demonstrates good technical points without [[real]] [[creativity]] or some [[established]] narrative pace.","You may [[iike]] Tim Burton's fantasies, but not in a commercial-like show off lasting 8 minutes.It demonstrates good technical points without [[actual]] [[imagination]] or some [[formulated]] narrative pace.",0.01128685474395752,0.7121273875236511,0,1,0,19,"Successful"
"I see it when I was 12 year [[old]] and I dream to see it again !What [[marvelous]] Sammy [[Davis]] Jr [[singing]] ""it ain't necessarily so ""!","I see it when I was 12 year [[former]] and I dream to see it again !What [[wondrous]] Sammy [[Davies]] Jr [[sing]] ""it ain't necessarily so ""!",0.003777146339416504,0.008093118667602539,1,1,1,24,"Failed"
"[[Add]] this [[little]] gem to your list of holiday regulars.","[[Inserting]] this [[tiny]] gem to your list of holiday regulars.",0.0094987154006958,0.04096400737762451,1,1,1,8,"Failed"
"[[bad]] acting , [[combats]] are very [[awful]] , 3-4 second between each text , [[bad]] music , bad effect and always the same plan during the movie.","[[unfavorable]] acting , [[combating]] are very [[dreadful]] , 3-4 second between each text , [[naughty]] music , bad effect and always the same plan during the movie.",0.0019982457160949707,0.03195315599441528,0,0,0,47,"Failed"
"I [[saw]] this [[film]] on television [[years]] ago, but here [[several]] years after, I wake up in the morning, and still remember her face.","I [[sawthe]] this [[cinema]] on television [[yrs]] ago, but here [[many]] years after, I wake up in the morning, and still remember her face.",0.006902873516082764,0.022655904293060303,1,1,1,31,"Failed"
"no [[comment]] - [[stupid]] [[movie]], acting average or worse... screenplay - no sense at all... SKIP IT!","no [[commentaries]] - [[nonsensical]] [[films]], acting average or worse... screenplay - no sense at all... SKIP IT!",0.0012688040733337402,0.0030712485313415527,0,0,0,16,"Failed"
"Hollow Point, though [[clumsy]] in [[places]], manages to be an [[extremely]] endearing and [[amusing]] action movie.","Hollow Point, though [[cumbersome]] in [[locations]], manages to be an [[highly]] endearing and [[funny]] action movie.",0.00529170036315918,0.007104218006134033,1,1,1,24,"Failed"
"this is a below average martial arts films which is worth watching for the comedy value due to the part where a pair of symbols are used as weapons.","this is a below average martial arts films which is worth watching for the comedy value due to the part where a pair of symbols are used as weapons.",0.984411358833313,0.984411358833313,1,1,0,1,"Skipped"
"[[Wonderful]] [[songs]], sprightly animation and [[authentic]] live [[action]] make this a classic adaptation of a classic tale.","[[Delightful]] [[lyrics]], sprightly animation and [[veritable]] live [[activities]] make this a classic adaptation of a classic tale.",0.002403080463409424,0.004090666770935059,1,1,1,28,"Failed"
"Good performances can't [[save]] this [[terrible]] script, larded with [[every]] [[cliche]] in the chick-flick book.","Good performances can't [[saved]] this [[spooky]] script, larded with [[all]] [[cliches]] in the chick-flick book.",0.0020540356636047363,0.02360779047012329,0,0,0,29,"Failed"
"[[For]] a mature [[man]], to [[admit]] that he shed a tear over this [[film]] is a mature response, to a mature film.","[[Onto]] a mature [[bloke]], to [[accept]] that he shed a tear over this [[movie]] is a mature response, to a mature film.",0.002287149429321289,0.057000696659088135,1,1,1,20,"Failed"
"A very interesting [[entertainment]], with the [[charm]] of the old movies.","A very interesting [[recreational]], with the [[charisma]] of the old movies.",0.00215303897857666,0.0044097900390625,1,1,1,7,"Failed"
"an oirish film not made for an irish audience.","an oirish film not made for an irish audience.",0.887618362903595,0.887618362903595,1,1,0,1,"Skipped"
"This is the [[movie]] that I use to judge all other bad movies, and so far there hasn't been anything close.","This is the [[filmmaking]] that I use to judge all other bad movies, and so far there hasn't been anything close.",0.28875118494033813,0.8176085948944092,0,1,0,7,"Successful"
"A dedicated Russian Scientist dreams of going to Mars.","A dedicated Russian Scientist dreams of going to Mars.",0.803519070148468,0.803519070148468,1,1,0,1,"Skipped"
"[[Jimmy]] Stewart was a real [[life]] pilot, WWII flier and a one-star general in the [[Air]] Force and therefore a natural for how [[real]] pilots react when they fly.","[[Jimbo]] Stewart was a real [[lives]] pilot, WWII flier and a one-star general in the [[Aeronautics]] Force and therefore a natural for how [[reales]] pilots react when they fly.",0.050498127937316895,0.17305207252502441,1,1,1,27,"Failed"
"The acting is good, the [[action]] is [[good]], and so is the plot.","The acting is good, the [[measures]] is [[alright]], and so is the plot.",0.0027112960815429688,0.02026224136352539,1,1,1,7,"Failed"
"I can't [[believe]] they got the actors and actresses of that caliber to do this movie.That's all I've got to say - the movie [[speaks]] for itself!","I can't [[believing]] they got the actors and actresses of that caliber to do this movie.That's all I've got to say - the movie [[spoke]] for itself!",0.09675604104995728,0.5966276526451111,0,1,0,11,"Successful"
"This movie has a ""[[big]] production"" feel that I was not expecting from an independent film.","This movie has a ""[[huge]] production"" feel that I was not expecting from an independent film.",0.007878541946411133,0.9457852840423584,1,0,1,15,"Successful"
"Widow hires a [[psychopath]] as a handyman.[[Sloppy]] [[film]] noir thriller which doesn't make much of its [[tension]] promising set-up.","Widow hires a [[psycho]] as a handyman.[[Negligent]] [[filmmaking]] noir thriller which doesn't make much of its [[tensions]] promising set-up.",0.10921132564544678,0.9258336424827576,0,1,0,26,"Successful"
"being a NI [[supporter]], it's hard to objectively [[review]] a [[movie]] glorifying ulster nationalists.","being a NI [[defender]], it's hard to objectively [[revised]] a [[movies]] glorifying ulster nationalists.",0.09594058990478516,0.46715694665908813,0,0,0,26,"Failed"
"It's all there: Two classic anti-hero buddies, a headlong [[chase]] through beautiful swedish [[scenery]], [[guns]], violence, sex, and a Butch Cassidy / sundance [[Kid]] - style finale.","It's all there: Two classic anti-hero buddies, a headlong [[manhunt]] through beautiful swedish [[landscaping]], [[shotguns]], violence, sex, and a Butch Cassidy / sundance [[Infantile]] - style finale.",0.0024091005325317383,0.003346383571624756,1,1,1,31,"Failed"
"Can u [[believe]] a [[college]] professor made this film?","Can u [[reckon]] a [[campuses]] professor made this film?",0.019287109375,0.14446043968200684,0,0,0,9,"Failed"
"Out of the [[many]] [[films]] I've [[seen]], Tommy Boy is a rare film where I can watch it over and over and it's [[still]] funny.","Out of the [[various]] [[movies]] I've [[noticed]], Tommy Boy is a rare film where I can watch it over and over and it's [[however]] funny.",0.0017186403274536133,0.003231644630432129,1,1,1,19,"Failed"
"I can't remember many films where a bumbling idiot of a hero was so funny [[throughout]].","I can't remember many films where a bumbling idiot of a hero was so funny [[across]].",0.04953211545944214,0.5184216499328613,1,0,1,5,"Successful"
"I [[saw]] this [[movie]] five [[times]] and never get tired of it.","I [[watched]] this [[filmmaking]] five [[time]] and never get tired of it.",0.007927238941192627,0.027038753032684326,1,1,1,14,"Failed"
"Although not one of Vonnegut's better known works, it is a definite ""must-see"".[[Interestingly]] [[thought]] out, I [[especially]] like how the director [[filmed]] the couple in love.","Although not one of Vonnegut's better known works, it is a definite ""must-see"".[[Weirdly]] [[brainchild]] out, I [[notably]] like how the director [[shot]] the couple in love.",0.002757430076599121,0.08588188886642456,1,1,1,35,"Failed"
"A poorly-paced sf/[[horror]] venture that takes itself much too seriously, memorable only for (a) the [[beautiful]] Mathilda May wandering around naked through the chaos and (b) terrible miscasting.","A poorly-paced sf/[[terror]] venture that takes itself much too seriously, memorable only for (a) the [[marvellous]] Mathilda May wandering around naked through the chaos and (b) terrible miscasting.",0.2764996290206909,0.6094487309455872,0,1,0,22,"Successful"
"[[Brilliant]] [[execution]] in [[displaying]] once and for all, this time in the [[venue]] of politics, of how ""good intentions do actually pave the road to hell"".Excellent!","[[Resplendent]] [[enforcement]] in [[demonstrating]] once and for all, this time in the [[venues]] of politics, of how ""good intentions do actually pave the road to hell"".Excellent!",0.005806148052215576,0.015311598777770996,1,1,1,49,"Failed"
"A [[couple]] of weeks after I [[saw]] this movie it began to remind me of John Carpenter's In The Mouth Of Madness (not for the story!","A [[matches]] of weeks after I [[noticed]] this movie it began to remind me of John Carpenter's In The Mouth Of Madness (not for the story!",0.3282983899116516,0.6591314077377319,1,0,1,13,"Successful"
"The movie is [[great]] and I like the story.","The movie is [[prodigious]] and I like the story.",0.010080575942993164,0.01278984546661377,1,1,1,26,"Failed"
"This [[film]] is more about how children [[make]] sense of the world [[around]] them, and how they (and we) use myth to make sense of it all.","This [[kino]] is more about how children [[deliver]] sense of the world [[about]] them, and how they (and we) use myth to make sense of it all.",0.008217811584472656,0.010139107704162598,1,1,1,15,"Failed"
"I [[saw]] ""A [[Page]] of Madness"" in a [[silent]] film course at Wesleyan University and it haunts me [[still]] after 25 years.","I [[sawthe]] ""A [[Newsweek]] of Madness"" in a [[tacit]] film course at Wesleyan University and it haunts me [[however]] after 25 years.",0.009354710578918457,0.6380465626716614,1,0,1,17,"Successful"
"This [[film]] is fun, if your a person who likes a good campy feature film every now and then.","This [[kino]] is fun, if your a person who likes a good campy feature film every now and then.",0.25646132230758667,0.5923323631286621,1,0,1,9,"Successful"
"With all the potential for a good movie in its gorgeous settings, cast, and cinematography, this film's lacklustre [[script]], leaden [[pace]], and [[wooden]] performances [[produced]] only a major disappointment.","With all the potential for a good movie in its gorgeous settings, cast, and cinematography, this film's lacklustre [[hyphen]], leaden [[tempo]], and [[lumber]] performances [[generated]] only a major disappointment.",0.011525928974151611,0.07035303115844727,0,0,0,10,"Failed"
"Mercy the movie, actually starts out as a somewhat decent film, and ellen barkin does give a strong performance.","Mercy the movie, actually starts out as a somewhat decent film, and ellen barkin does give a strong performance.",0.5850561857223511,0.5850561857223511,1,1,0,1,"Skipped"
"Not very interesting teen whodunit [[saved]] from being a turkey from some [[decent]] performances.","Not very interesting teen whodunit [[rescuing]] from being a turkey from some [[dignified]] performances.",0.008987665176391602,0.03490382432937622,0,0,0,7,"Failed"
"This should not have been listed as a Colombo because in my opinion it does not resemble any of the other Colombo ever made.","This should not have been listed as a Colombo because in my opinion it does not resemble any of the other Colombo ever made.",0.7884703874588013,0.7884703874588013,1,1,0,1,"Skipped"
"Adrian Pasdar is [[excellent]] is this [[film]].He makes a fascinating [[woman]].","Adrian Pasdar is [[resplendent]] is this [[films]].He makes a fascinating [[female]].",0.003894507884979248,0.007742404937744141,1,1,1,22,"Failed"
"An unfunny, [[unworthy]] [[picture]] which is an undeserving [[end]] to Peter Sellers' [[career]].It is a pity this movie was ever made.","An unfunny, [[undignified]] [[image]] which is an undeserving [[ends]] to Peter Sellers' [[carrera]].It is a pity this movie was ever made.",0.00266343355178833,0.005281329154968262,0,0,0,27,"Failed"
"I love comedies and I love independent films, but this was much too slow and the humor was extremely regional.","I love comedies and I love independent films, but this was much too slow and the humor was extremely regional.",0.7050417065620422,0.7050417065620422,1,1,0,1,"Skipped"
"Smallville episode Justice is the best episode of Smallville !","Smallville episode Justice is the best episode of Smallville !",0.005518436431884766,0.005518436431884766,1,1,1,4,"Failed"
"This [[movie]] is a desperate attempt to ride the skirtales of the success of the Star Wars movies.","This [[cinematic]] is a desperate attempt to ride the skirtales of the success of the Star Wars movies.",0.38742631673812866,0.5565434694290161,0,1,0,9,"Successful"
"A [[quite]] easy to watch [[tale]] of 2 thieves, with that [[love]]/hate [[type]] relationship between them.","A [[abundantly]] easy to watch [[narratives]] of 2 thieves, with that [[amore]]/hate [[kinds]] relationship between them.",0.0024878978729248047,0.005370676517486572,1,1,1,34,"Failed"
"[[Awful]] dreams, wild premonitions, blasphemy and [[homosexual]] fantasies permeate Paul Verhoeven's (arguable) masterpiece of a [[true]] femme fatale who [[loves]] her men then kills them.","[[Abominable]] dreams, wild premonitions, blasphemy and [[gay]] fantasies permeate Paul Verhoeven's (arguable) masterpiece of a [[veritable]] femme fatale who [[iike]] her men then kills them.",0.002642810344696045,0.022643566131591797,1,1,1,23,"Failed"
"I [[saw]] this [[Film]] one midnight and I can [[say]] that it [[worse]] than other horror film about a Haunted House.","I [[witnessed]] this [[Films]] one midnight and I can [[told]] that it [[pire]] than other horror film about a Haunted House.",0.00646662712097168,0.6849137544631958,0,1,0,23,"Successful"
"The [[movie]] is not that [[bad]], Ringo Lam sucks.","The [[films]] is not that [[rotten]], Ringo Lam sucks.",0.08922010660171509,0.24973005056381226,0,0,0,18,"Failed"
